"conflictid_new"|"conflict_type"|"year"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"actor"
251|"intra"|1997|"India"|0|0|0|3|"Rebels"
251|"intra"|1998|"India"|0|0|0|3|"Rebels"
251|"intra"|1999|"India"|0|0|0|3|"Rebels"
251|"intra"|2000|"India"|0|0|0|3|"Rebels"
251|"intra"|2001|"India"|0|0|0|3|"Rebels"
251|"intra"|2002|"India"|0|0|0|3|"Rebels"
251|"intra"|2003|"India"|0|NA|0|3|"Rebels"
251|"intra"|2004|"India"|0|0|0|3|"Rebels"
251|"intra"|2005|"India"|0|0|0|3|"Rebels"
253|"intra"|1989|"Myanmar"|0|0|0|1|"Government"
253|"intra"|1990|"Myanmar"|0|0|0|1|"Government"
253|"intra"|1991|"Myanmar"|0|0|0|1|"Government"
253|"intra"|1992|"Myanmar"|0|0|0|1|"Government"
253|"intra"|1993|"Myanmar"|0|0|0|1|"Government"
253|"intra"|1994|"Myanmar"|0|0|0|1|"Government"
253|"intra"|1995|"Myanmar"|0|0|0|1|"Government"
253|"intra"|1996|"Myanmar"|0|0|0|1|"Government"
253|"intra"|1997|"Myanmar"|0|0|0|1|"Government"
253|"intra"|1998|"Myanmar"|0|0|1|1|"Government"
253|"intra"|1999|"Myanmar"|0|0|1|1|"Government"
253|"intra"|2000|"Myanmar"|0|0|1|1|"Government"
253|"intra"|2001|"Myanmar"|0|0|1|1|"Government"
253|"intra"|2005|"Myanmar"|0|0|0|1|"Government"
253|"intra"|2006|"Myanmar"|0|0|0|1|"Government"
253|"intra"|2007|"Myanmar"|0|0|0|1|"Government"
253|"intra"|2008|"Myanmar"|0|0|0|1|"Government"
253|"intra"|2009|"Myanmar"|0|0|0|1|"Government"
253|"intra"|2010|"Myanmar"|0|0|1|1|"Government"
253|"intra"|1989|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|1990|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|1991|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|1992|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|1993|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|1994|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|1995|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|1996|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|1997|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|1998|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|1999|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|2000|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|2001|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|2005|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|2006|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|2007|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|2008|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|2009|"Myanmar"|0|0|0|3|"Rebels"
253|"intra"|2010|"Myanmar"|0|0|0|3|"Rebels"
259|"intra"|1989|"Iraq"|0|0|0|1|"Government"
259|"intra"|1990|"Iraq"|0|0|0|1|"Government"
259|"intra"|1991|"Iraq"|0|0|0|1|"Government"
259|"intra"|1992|"Iraq"|0|0|0|1|"Government"
259|"intra"|1993|"Iraq"|0|0|0|1|"Government"
259|"intra"|1994|"Iraq"|0|0|0|1|"Government"
259|"intra"|1995|"Iraq"|0|0|0|1|"Government"
259|"intra"|1996|"Iraq"|0|0|0|1|"Government"
259|"intra"|1997|"Iraq"|0|0|0|1|"Government"
259|"intra"|1998|"Iraq"|0|0|0|1|"Government"
259|"intra"|1999|"Iraq"|0|1|0|1|"Government"
259|"intra"|2000|"Iraq"|0|0|0|1|"Government"
259|"intra"|2001|"Iraq"|0|0|0|1|"Government"
259|"intra"|2004|"Iraq"|0|0|1|1|"Government"
259|"intra"|2005|"Iraq"|0|0|0|1|"Government"
259|"intra"|2006|"Iraq"|0|0|1|1|"Government"
259|"intra"|2007|"Iraq"|0|1|2|1|"Government"
259|"intra"|2008|"Iraq"|0|0|2|1|"Government"
259|"intra"|2009|"Iraq"|0|1|0|1|"Government"
259|"intra"|2010|"Iraq"|1|2|2|1|"Government"
259|"intra"|2011|"Iraq"|2|1|2|1|"Government"
259|"intra"|2012|"Iraq"|0|1|2|1|"Government"
259|"intra"|2013|"Iraq"|0|1|2|1|"Government"
259|"intra"|2014|"Iraq"|1|2|2|1|"Government"
259|"intra"|2015|"Iraq"|0|0|3|1|"Government"
259|"intra"|1989|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|1990|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|1991|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|1992|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|1993|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|1994|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|1995|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|1996|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|1997|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|1998|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|1999|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|2000|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|2001|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|2004|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|2005|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|2006|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|2007|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|2008|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|2009|"Iraq"|0|1|0|3|"Rebels"
259|"intra"|2010|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|2011|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|2012|"Iraq"|0|0|0|3|"Rebels"
259|"intra"|2013|"Iraq"|NA|0|0|3|"Rebels"
259|"intra"|2014|"Iraq"|3|2|3|3|"Rebels"
259|"intra"|2015|"Iraq"|1|3|3|3|"Rebels"
260|"intra"|1989|"Lebanon"|0|0|0|1|"Government"
260|"intra"|1990|"Lebanon"|0|0|0|1|"Government"
260|"intra"|1991|"Lebanon"|0|0|0|1|"Government"
260|"intra"|1992|"Lebanon"|0|0|0|1|"Government"
260|"intra"|1993|"Lebanon"|0|0|0|1|"Government"
260|"intra"|1994|"Lebanon"|0|0|0|1|"Government"
260|"intra"|1995|"Lebanon"|0|0|0|1|"Government"
260|"intra"|1989|"Lebanon"|0|0|0|3|"Rebels"
260|"intra"|1990|"Lebanon"|0|NA|1|3|"Rebels"
260|"intra"|1991|"Lebanon"|0|0|0|3|"Rebels"
260|"intra"|1992|"Lebanon"|0|0|0|3|"Rebels"
260|"intra"|1993|"Lebanon"|0|0|0|3|"Rebels"
260|"intra"|1994|"Lebanon"|0|0|0|3|"Rebels"
260|"intra"|1995|"Lebanon"|0|0|0|3|"Rebels"
262|"intra"|1989|"Lao PDR"|0|NA|0|1|"Government"
262|"intra"|1990|"Lao PDR"|0|NA|0|1|"Government"
262|"intra"|1991|"Lao PDR"|0|NA|0|1|"Government"
262|"intra"|1992|"Lao PDR"|0|NA|0|1|"Government"
262|"intra"|1993|"Lao PDR"|0|NA|0|1|"Government"
262|"intra"|1994|"Lao PDR"|0|NA|0|1|"Government"
262|"intra"|1995|"Lao PDR"|0|NA|0|1|"Government"
262|"intra"|1989|"Lao PDR"|0|NA|0|3|"Rebels"
262|"intra"|1990|"Lao PDR"|0|NA|0|3|"Rebels"
262|"intra"|1991|"Lao PDR"|0|NA|0|3|"Rebels"
262|"intra"|1992|"Lao PDR"|0|NA|0|3|"Rebels"
262|"intra"|1993|"Lao PDR"|0|NA|0|3|"Rebels"
262|"intra"|1994|"Lao PDR"|0|NA|0|3|"Rebels"
262|"intra"|1995|"Lao PDR"|0|NA|0|3|"Rebels"
264|"intra"|1989|"Myanmar"|0|0|0|1|"Government"
264|"intra"|1990|"Myanmar"|0|0|0|1|"Government"
264|"intra"|1991|"Myanmar"|0|0|0|1|"Government"
264|"intra"|1992|"Myanmar"|0|0|0|1|"Government"
264|"intra"|1993|"Myanmar"|0|0|0|1|"Government"
264|"intra"|1994|"Myanmar"|0|0|0|1|"Government"
264|"intra"|1995|"Myanmar"|0|0|0|1|"Government"
264|"intra"|1996|"Myanmar"|0|0|0|1|"Government"
264|"intra"|1997|"Myanmar"|1|0|1|1|"Government"
264|"intra"|1998|"Myanmar"|0|0|1|1|"Government"
264|"intra"|1999|"Myanmar"|0|0|0|1|"Government"
264|"intra"|2000|"Myanmar"|0|0|2|1|"Government"
264|"intra"|2001|"Myanmar"|0|0|1|1|"Government"
264|"intra"|2002|"Myanmar"|0|0|1|1|"Government"
264|"intra"|2003|"Myanmar"|0|0|1|1|"Government"
264|"intra"|2004|"Myanmar"|0|0|1|1|"Government"
264|"intra"|2005|"Myanmar"|0|0|1|1|"Government"
264|"intra"|2006|"Myanmar"|0|0|1|1|"Government"
264|"intra"|2007|"Myanmar"|0|0|1|1|"Government"
264|"intra"|2008|"Myanmar"|0|1|1|1|"Government"
264|"intra"|2009|"Myanmar"|0|0|0|1|"Government"
264|"intra"|2010|"Myanmar"|0|0|1|1|"Government"
264|"intra"|2011|"Myanmar"|0|0|3|1|"Government"
264|"intra"|2012|"Myanmar"|0|0|3|1|"Government"
264|"intra"|2013|"Myanmar"|0|0|0|1|"Government"
264|"intra"|2014|"Myanmar"|0|0|0|1|"Government"
264|"intra"|2015|"Myanmar"|0|0|0|1|"Government"
264|"intra"|1989|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|1990|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|1991|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|1992|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|1993|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|1994|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|1995|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|1996|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|1997|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|1998|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|1999|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|2000|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|2001|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|2002|"Myanmar"|0|0|1|3|"Rebels"
264|"intra"|2003|"Myanmar"|0|0|1|3|"Rebels"
264|"intra"|2004|"Myanmar"|0|0|1|3|"Rebels"
264|"intra"|2005|"Myanmar"|0|0|1|3|"Rebels"
264|"intra"|2006|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|2007|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|2008|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|2009|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|2010|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|2011|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|2012|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|2013|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|2014|"Myanmar"|0|0|0|3|"Rebels"
264|"intra"|2015|"Myanmar"|0|0|0|3|"Rebels"
265|"intra"|2013|"Congo, Dem. Rep."|0|0|0|1|"Government"
265|"intra"|2014|"Congo, Dem. Rep."|3|0|0|1|"Government"
265|"intra"|2015|"Congo, Dem. Rep."|0|0|0|1|"Government"
265|"intra"|2013|"Congo, Dem. Rep."|0|0|0|3|"Rebels"
265|"intra"|2014|"Congo, Dem. Rep."|0|0|0|3|"Rebels"
265|"intra"|2015|"Congo, Dem. Rep."|0|0|0|3|"Rebels"
267|"intra"|1989|"Ethiopia"|0|NA|0|1|"Government"
267|"intra"|1990|"Ethiopia"|0|0|0|1|"Government"
267|"intra"|1991|"Ethiopia"|0|0|0|1|"Government"
267|"intra"|1992|"Ethiopia"|0|0|0|1|"Government"
267|"intra"|1993|"Ethiopia"|0|NA|0|1|"Government"
267|"intra"|1994|"Ethiopia"|0|0|0|1|"Government"
267|"intra"|1995|"Ethiopia"|0|0|0|1|"Government"
267|"intra"|1996|"Ethiopia"|0|0|0|1|"Government"
267|"intra"|1989|"Ethiopia"|0|NA|0|3|"Rebels"
267|"intra"|1990|"Ethiopia"|0|0|0|3|"Rebels"
267|"intra"|1991|"Ethiopia"|0|NA|0|3|"Rebels"
267|"intra"|1992|"Ethiopia"|0|0|0|3|"Rebels"
267|"intra"|1993|"Ethiopia"|0|NA|0|3|"Rebels"
267|"intra"|1994|"Ethiopia"|0|NA|0|3|"Rebels"
267|"intra"|1995|"Ethiopia"|0|0|0|3|"Rebels"
267|"intra"|1996|"Ethiopia"|0|0|0|3|"Rebels"
269|"intra"|1996|"Nepal"|1|NA|1|1|"Government"
269|"intra"|1997|"Nepal"|0|NA|1|1|"Government"
269|"intra"|1998|"Nepal"|0|NA|1|1|"Government"
269|"intra"|1999|"Nepal"|0|NA|1|1|"Government"
269|"intra"|2000|"Nepal"|0|NA|1|1|"Government"
269|"intra"|2001|"Nepal"|1|NA|1|1|"Government"
269|"intra"|2002|"Nepal"|1|NA|1|1|"Government"
269|"intra"|2003|"Nepal"|1|0|1|1|"Government"
269|"intra"|2004|"Nepal"|2|0|1|1|"Government"
269|"intra"|2005|"Nepal"|0|1|1|1|"Government"
269|"intra"|2006|"Nepal"|0|1|0|1|"Government"
269|"intra"|2007|"Nepal"|1|0|1|1|"Government"
269|"intra"|2008|"Nepal"|0|1|1|1|"Government"
269|"intra"|2009|"Nepal"|0|0|0|1|"Government"
269|"intra"|2010|"Nepal"|0|0|0|1|"Government"
269|"intra"|2011|"Nepal"|0|0|0|1|"Government"
269|"intra"|1996|"Nepal"|0|NA|0|3|"Rebels"
269|"intra"|1997|"Nepal"|0|NA|0|3|"Rebels"
269|"intra"|1998|"Nepal"|0|NA|0|3|"Rebels"
269|"intra"|1999|"Nepal"|0|NA|0|3|"Rebels"
269|"intra"|2000|"Nepal"|0|NA|0|3|"Rebels"
269|"intra"|2001|"Nepal"|0|NA|1|3|"Rebels"
269|"intra"|2002|"Nepal"|0|NA|0|3|"Rebels"
269|"intra"|2003|"Nepal"|0|1|0|3|"Rebels"
269|"intra"|2004|"Nepal"|0|1|0|3|"Rebels"
269|"intra"|2005|"Nepal"|1|0|1|3|"Rebels"
269|"intra"|2006|"Nepal"|0|0|0|3|"Rebels"
269|"intra"|2007|"Nepal"|0|0|0|3|"Rebels"
269|"intra"|2008|"Nepal"|0|0|0|3|"Rebels"
269|"intra"|2009|"Nepal"|0|0|0|3|"Rebels"
269|"intra"|2010|"Nepal"|0|0|0|3|"Rebels"
269|"intra"|2011|"Nepal"|0|0|0|3|"Rebels"
271|"intra"|1989|"Iraq"|0|0|1|1|"Government"
271|"intra"|1990|"Iraq"|0|0|0|1|"Government"
271|"intra"|1991|"Iraq"|0|0|0|1|"Government"
271|"intra"|1992|"Iraq"|0|0|0|1|"Government"
271|"intra"|1993|"Iraq"|0|0|0|1|"Government"
271|"intra"|1994|"Iraq"|0|0|0|1|"Government"
271|"intra"|1995|"Iraq"|0|0|0|1|"Government"
271|"intra"|1996|"Iraq"|0|0|0|1|"Government"
271|"intra"|1997|"Iraq"|0|0|0|1|"Government"
271|"intra"|1998|"Iraq"|0|0|0|1|"Government"
271|"intra"|1999|"Iraq"|0|0|0|1|"Government"
271|"intra"|2000|"Iraq"|0|0|0|1|"Government"
271|"intra"|2001|"Iraq"|0|0|0|1|"Government"
271|"intra"|1989|"Iraq"|0|0|0|3|"Rebels"
271|"intra"|1990|"Iraq"|0|0|0|3|"Rebels"
271|"intra"|1991|"Iraq"|0|0|0|3|"Rebels"
271|"intra"|1992|"Iraq"|0|0|0|3|"Rebels"
271|"intra"|1993|"Iraq"|0|0|0|3|"Rebels"
271|"intra"|1994|"Iraq"|0|0|0|3|"Rebels"
271|"intra"|1995|"Iraq"|0|0|0|3|"Rebels"
271|"intra"|1996|"Iraq"|0|0|0|3|"Rebels"
271|"intra"|1997|"Iraq"|0|0|0|3|"Rebels"
271|"intra"|1998|"Iraq"|0|0|0|3|"Rebels"
271|"intra"|1999|"Iraq"|0|0|0|3|"Rebels"
271|"intra"|2000|"Iraq"|0|0|0|3|"Rebels"
271|"intra"|2001|"Iraq"|0|0|0|3|"Rebels"
275|"intra"|1989|"Ethiopia"|0|NA|0|1|"Government"
275|"intra"|1990|"Ethiopia"|0|0|0|1|"Government"
275|"intra"|1991|"Ethiopia"|0|0|1|1|"Government"
275|"intra"|1992|"Ethiopia"|0|0|0|1|"Government"
275|"intra"|1993|"Ethiopia"|0|NA|0|1|"Government"
275|"intra"|1994|"Ethiopia"|0|0|0|1|"Government"
275|"intra"|1995|"Ethiopia"|0|0|0|1|"Government"
275|"intra"|1996|"Ethiopia"|0|0|0|1|"Government"
275|"intra"|1989|"Ethiopia"|0|NA|0|3|"Rebels"
275|"intra"|1990|"Ethiopia"|0|0|0|3|"Rebels"
275|"intra"|1991|"Ethiopia"|0|0|0|3|"Rebels"
275|"intra"|1992|"Ethiopia"|0|0|0|3|"Rebels"
275|"intra"|1993|"Ethiopia"|0|NA|0|3|"Rebels"
275|"intra"|1994|"Ethiopia"|0|0|0|3|"Rebels"
275|"intra"|1995|"Ethiopia"|0|0|0|3|"Rebels"
275|"intra"|1996|"Ethiopia"|0|0|0|3|"Rebels"
277|"intra"|1993|"Venezuela, RB"|0|0|0|1|"Government"
277|"intra"|1994|"Venezuela, RB"|0|0|1|1|"Government"
277|"intra"|1995|"Venezuela, RB"|0|NA|0|1|"Government"
277|"intra"|1996|"Venezuela, RB"|0|1|0|1|"Government"
277|"intra"|1997|"Venezuela, RB"|NA|NA|0|1|"Government"
277|"intra"|1992|"Venezuela, RB"|0|NA|0|3|"Rebels"
277|"intra"|1993|"Venezuela, RB"|0|0|0|3|"Rebels"
277|"intra"|1994|"Venezuela, RB"|0|0|0|3|"Rebels"
277|"intra"|1995|"Venezuela, RB"|0|NA|0|3|"Rebels"
277|"intra"|1996|"Venezuela, RB"|0|0|0|3|"Rebels"
277|"intra"|1997|"Venezuela, RB"|NA|NA|0|3|"Rebels"
283|"intra"|1996|"Congo, Dem. Rep."|1|0|1|1|"Government"
283|"intra"|1997|"Congo, Dem. Rep."|1|1|1|1|"Government"
283|"intra"|1998|"Congo, Dem. Rep."|1|2|2|1|"Government"
283|"intra"|1999|"Congo, Dem. Rep."|1|0|1|1|"Government"
283|"intra"|2000|"Congo, Dem. Rep."|2|0|1|1|"Government"
283|"intra"|2001|"Congo, Dem. Rep."|0|1|1|1|"Government"
283|"intra"|2002|"Congo, Dem. Rep."|1|0|1|1|"Government"
283|"intra"|2003|"Congo, Dem. Rep."|2|0|1|1|"Government"
283|"intra"|2004|"Congo, Dem. Rep."|0|3|3|1|"Government"
283|"intra"|2005|"Congo, Dem. Rep."|2|1|1|1|"Government"
283|"intra"|2006|"Congo, Dem. Rep."|2|3|3|1|"Government"
283|"intra"|2007|"Congo, Dem. Rep."|2|1|1|1|"Government"
283|"intra"|2008|"Congo, Dem. Rep."|3|2|3|1|"Government"
283|"intra"|2009|"Congo, Dem. Rep."|1|2|2|1|"Government"
283|"intra"|2010|"Congo, Dem. Rep."|3|2|3|1|"Government"
283|"intra"|2011|"Congo, Dem. Rep."|3|3|3|1|"Government"
283|"intra"|2012|"Congo, Dem. Rep."|3|3|2|1|"Government"
283|"intra"|2013|"Congo, Dem. Rep."|0|2|2|1|"Government"
283|"intra"|2014|"Congo, Dem. Rep."|3|0|1|1|"Government"
283|"intra"|2015|"Congo, Dem. Rep."|0|0|1|1|"Government"
283|"intra"|1996|"Congo, Dem. Rep."|0|0|0|3|"Rebels"
283|"intra"|1997|"Congo, Dem. Rep."|0|0|0|3|"Rebels"
283|"intra"|1998|"Congo, Dem. Rep."|2|2|2|3|"Rebels"
283|"intra"|1999|"Congo, Dem. Rep."|1|2|1|3|"Rebels"
283|"intra"|2000|"Congo, Dem. Rep."|1|1|1|3|"Rebels"
283|"intra"|2001|"Congo, Dem. Rep."|1|2|2|3|"Rebels"
283|"intra"|2002|"Congo, Dem. Rep."|2|2|3|3|"Rebels"
283|"intra"|2003|"Congo, Dem. Rep."|3|2|3|3|"Rebels"
283|"intra"|2004|"Congo, Dem. Rep."|0|0|0|3|"Rebels"
283|"intra"|2005|"Congo, Dem. Rep."|0|0|0|3|"Rebels"
283|"intra"|2006|"Congo, Dem. Rep."|3|0|0|3|"Rebels"
283|"intra"|2007|"Congo, Dem. Rep."|0|0|1|3|"Rebels"
283|"intra"|2008|"Congo, Dem. Rep."|0|1|1|3|"Rebels"
283|"intra"|2009|"Congo, Dem. Rep."|0|0|1|3|"Rebels"
283|"intra"|2010|"Congo, Dem. Rep."|0|0|0|3|"Rebels"
283|"intra"|2011|"Congo, Dem. Rep."|0|0|0|3|"Rebels"
283|"intra"|2012|"Congo, Dem. Rep."|2|3|0|3|"Rebels"
283|"intra"|2013|"Congo, Dem. Rep."|2|2|2|3|"Rebels"
283|"intra"|2014|"Congo, Dem. Rep."|0|0|0|3|"Rebels"
283|"intra"|2015|"Congo, Dem. Rep."|0|0|0|3|"Rebels"
287|"intra"|1991|"Burundi"|0|NA|0|1|"Government"
287|"intra"|1992|"Burundi"|0|NA|0|1|"Government"
287|"intra"|1993|"Burundi"|0|NA|0|1|"Government"
287|"intra"|1994|"Burundi"|0|1|0|1|"Government"
287|"intra"|1995|"Burundi"|0|0|0|1|"Government"
287|"intra"|1996|"Burundi"|0|3|0|1|"Government"
287|"intra"|1997|"Burundi"|0|3|0|1|"Government"
287|"intra"|1998|"Burundi"|2|1|2|1|"Government"
287|"intra"|1999|"Burundi"|1|0|0|1|"Government"
287|"intra"|2000|"Burundi"|0|1|1|1|"Government"
287|"intra"|2001|"Burundi"|0|1|2|1|"Government"
287|"intra"|2002|"Burundi"|2|1|1|1|"Government"
287|"intra"|2003|"Burundi"|3|1|3|1|"Government"
287|"intra"|2004|"Burundi"|0|1|3|1|"Government"
287|"intra"|2005|"Burundi"|1|0|3|1|"Government"
287|"intra"|2006|"Burundi"|0|0|1|1|"Government"
287|"intra"|2007|"Burundi"|0|0|1|1|"Government"
287|"intra"|2008|"Burundi"|1|0|1|1|"Government"
287|"intra"|2009|"Burundi"|0|0|1|1|"Government"
287|"intra"|2010|"Burundi"|0|1|0|1|"Government"
287|"intra"|2011|"Burundi"|0|0|0|1|"Government"
287|"intra"|2012|"Burundi"|0|0|0|1|"Government"
287|"intra"|2013|"Burundi"|NA|0|0|1|"Government"
287|"intra"|2014|"Burundi"|0|0|0|1|"Government"
287|"intra"|2015|"Burundi"|1|0|1|1|"Government"
287|"intra"|1991|"Burundi"|0|NA|0|3|"Rebels"
287|"intra"|1992|"Burundi"|0|NA|0|3|"Rebels"
287|"intra"|1993|"Burundi"|0|NA|0|3|"Rebels"
287|"intra"|1994|"Burundi"|0|0|0|3|"Rebels"
287|"intra"|1995|"Burundi"|0|0|0|3|"Rebels"
287|"intra"|1996|"Burundi"|0|0|0|3|"Rebels"
287|"intra"|1997|"Burundi"|0|1|0|3|"Rebels"
287|"intra"|1998|"Burundi"|1|1|0|3|"Rebels"
287|"intra"|1999|"Burundi"|0|0|0|3|"Rebels"
287|"intra"|2000|"Burundi"|1|1|0|3|"Rebels"
287|"intra"|2001|"Burundi"|2|0|0|3|"Rebels"
287|"intra"|2002|"Burundi"|1|2|0|3|"Rebels"
287|"intra"|2003|"Burundi"|3|3|2|3|"Rebels"
287|"intra"|2004|"Burundi"|2|1|2|3|"Rebels"
287|"intra"|2005|"Burundi"|0|0|1|3|"Rebels"
287|"intra"|2006|"Burundi"|0|0|1|3|"Rebels"
287|"intra"|2007|"Burundi"|0|0|1|3|"Rebels"
287|"intra"|2008|"Burundi"|1|0|1|3|"Rebels"
287|"intra"|2009|"Burundi"|1|0|0|3|"Rebels"
287|"intra"|2010|"Burundi"|0|0|0|3|"Rebels"
287|"intra"|2011|"Burundi"|0|0|0|3|"Rebels"
287|"intra"|2012|"Burundi"|0|0|0|3|"Rebels"
287|"intra"|2013|"Burundi"|NA|0|0|3|"Rebels"
287|"intra"|2014|"Burundi"|0|0|0|3|"Rebels"
287|"intra"|2015|"Burundi"|0|0|0|3|"Rebels"
288|"intra"|1989|"Chad"|0|NA|0|1|"Government"
288|"intra"|1990|"Chad"|0|NA|0|1|"Government"
288|"intra"|1991|"Chad"|0|NA|0|1|"Government"
288|"intra"|1992|"Chad"|0|NA|0|1|"Government"
288|"intra"|1993|"Chad"|0|NA|0|1|"Government"
288|"intra"|1994|"Chad"|2|NA|1|1|"Government"
288|"intra"|1995|"Chad"|0|NA|2|1|"Government"
288|"intra"|1996|"Chad"|1|NA|0|1|"Government"
288|"intra"|1997|"Chad"|0|NA|1|1|"Government"
288|"intra"|1998|"Chad"|0|NA|1|1|"Government"
288|"intra"|1999|"Chad"|0|NA|1|1|"Government"
288|"intra"|2000|"Chad"|0|NA|1|1|"Government"
288|"intra"|2001|"Chad"|0|NA|1|1|"Government"
288|"intra"|2002|"Chad"|1|NA|1|1|"Government"
288|"intra"|2003|"Chad"|0|NA|1|1|"Government"
288|"intra"|2004|"Chad"|0|NA|1|1|"Government"
288|"intra"|2005|"Chad"|0|0|1|1|"Government"
288|"intra"|2006|"Chad"|0|1|1|1|"Government"
288|"intra"|2007|"Chad"|1|1|1|1|"Government"
288|"intra"|2008|"Chad"|1|1|1|1|"Government"
288|"intra"|2009|"Chad"|1|2|1|1|"Government"
288|"intra"|2010|"Chad"|1|1|1|1|"Government"
288|"intra"|2011|"Chad"|1|NA|1|1|"Government"
288|"intra"|2012|"Chad"|0|NA|1|1|"Government"
288|"intra"|2013|"Chad"|1|NA|0|1|"Government"
288|"intra"|2014|"Chad"|0|NA|0|1|"Government"
288|"intra"|2015|"Chad"|0|NA|0|1|"Government"
288|"intra"|1989|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|1990|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|1991|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|1992|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|1993|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|1994|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|1995|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|1996|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|1997|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|1998|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|1999|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|2000|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|2001|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|2002|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|2003|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|2004|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|2005|"Chad"|0|0|0|3|"Rebels"
288|"intra"|2006|"Chad"|0|0|0|3|"Rebels"
288|"intra"|2007|"Chad"|0|0|0|3|"Rebels"
288|"intra"|2008|"Chad"|0|0|0|3|"Rebels"
288|"intra"|2009|"Chad"|1|0|0|3|"Rebels"
288|"intra"|2010|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|2011|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|2012|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|2013|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|2014|"Chad"|0|NA|0|3|"Rebels"
288|"intra"|2015|"Chad"|0|NA|0|3|"Rebels"
